filename,segment_id,segment,victim_presence,reasoning_victim_presence,narrative_frame_citizenship_passive,narrative_frame_suffering_passive,narrative_frame_agency_passive,narrative_frame_reconciliation_passive,narrative_frame_victimblaming_passive,narrative_frame_angerhatred_passive,narrative_frame_passive_dimensions,narrative_frame_citizenship_active,narrative_frame_suffering_active,narrative_frame_agency_active,narrative_frame_reconciliation_active,narrative_frame_victimblaming_active,narrative_frame_angerhatred_active,narrative_frame_active_dimensions,narrative_frame_additional,reasoning_narrative_frame
REMHI Report - Nunca Mas.pdf,2781,Capítulo Primero Breves Antecedentes,0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2782,"Una vez industrializadas, las potencias atlánticas necesitaron mercados y materias primas baratas de regiones remotas. A & H Tojfier",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2783,"1. De Barrios a Ponce Vaides Hasta la reforma liberal de 1871 el poder político y económico en Guatemala permaneció en manos de familias descendientes de los conquistadores o los administradores coloniales españoles. Al triunfar su movimiento, en un manifiesto del 8 de mayo de 1871, el general Miguel García Granados hizo el compromiso de reformar jurídicamente el Estado para impedir los excesos del poder personal y dar una base de legitimidad a la propiedad de la tierra en favor de los pujantes cafetaleros. Fue el general Justo Rufino Barrios quien impulsó las reformas liberales, pero asumiendo una dictadura personal.' Esas reformas mezclaban los avances tecnológicos y las nuevas concepciones militares -como la organización de un Ejército profesional- con la supresión de derechos comunales y eclesiales sobre la tierra y la instauración del trabajo forzado. Las más afectadas fueron las comunidades indígenas situadas en las áreas de expansión cafetalera, especialmente en la bocacosta de Quetzaltenango, San Marcos y Alta Verapaz. Hasta entonces, la relativa independencia de los pueblos indígenas se había basado en la posesión de las tierras comunales.' Al desconocer el censo enfitéutico, que los conservadores instauraron en el siglo XIX, dañando aunque no aboliendo el derecho de propiedad indígena, fueron adquiridas por los finqueros las tierras que les arrendaban las comunidades. Por ejemplo, en 1873 se enajenaron los terrenos baldíos de Costa Cuca y El Palmar, en Quetzaltenango (2,000 caballerías en total). El rechazo indígena a la expropiación se manifestó, en algunos casos, en misteriosos incendios que consumían cafetales, beneficios y hasta viviendas de los trabajadores temporales de las fincas (Castellanos, 1997). Además de la tierra, el liberalismo abordó el tema de la mano de obra forzosa. En 1877 se promulgó el Reglamento de Jornaleros y en 1878 la Ley contra la Vagancia, que obligaba a los indígenas a trabajar de 100 a 150 días al ario en las fincas cafetaleras.' Como consecuencia, la mano de obra era muy barata; los hombres ganaban un real por día y las mujeres medio real. Unos 100,000 indígenas bajaban cada año del altiplano a la bocacosta para trabajar en las cosechas. De esa época datan numerosos levantamientos indígenas contra jefes políticos, habilitadores y finqueros. Entre estas revueltas destacan la guerra de guerrillas de los indígenas de Momostenango, el intento de levantamiento de los quichés en 1877 y la rebelión de San Juan Ixcoy en 1898, sofocadas por las milicias ladinas que se apropiaron de sus tierras. El despojo de tierras comunales y la formalización de las nuevas propiedades se prolongó hasta 1898. A la vez, surgieron las primeras industrias (la textilera Cantel en 1876, la fábrica de fósforos en 1882, y la Cervecería Centroamericana, de los hermanos Castillo Córdova, en 1886); se desarrolló la banca (el Banco Nacional en 1874, el Banco de Occidente en 1881, el Banco Americano de Guatemala en 1895); se iniciaron las grandes obras de infraestructura (como el ferrocarril Guatemala-Escuintla en 1880) y rápidamente emergió una generación de empresarios agrícolas, entre los que destacaron los alemanes y los mestizos. En 1876 Karl Rudolph Klee, que presidía la Casa Skinner-Klee, la mayor exportadora de cochinilla, solicitó 1,100 caballerías en Pochuta, Suchitepéquez. Similares solicitudes hicieron al Estado otros alemanes, como los Duseldorff y los Nottebaum. En 1880, como parte del contrato para construir la línea de ferrocarril, Guillermo Nanne y Luis Schlesinger recibieron 1,500 caballerías en el valle del Motagua, que más tarde adquirió la United Fruit Company (UFCO) para el cultivo de banano. En el mismo ario, José María Díaz Durán introdujo el cultivo de café en Antigua, y más tarde emparentó con los Falla, los Cofiñó y los Herrera que llegaron a controlar casi toda la producción de café en Sacatepéquez (Casaus 1992). Manuel María Herrera Moreno, ministro de Hacienda de Barrios y autor de la Ley de Jornaleros, se convirtió en uno de los mayores apropiadores de tierras. José María Samayoa, ministro de Fomento de Barrios y emparentado con una Klee, fue uno de los primeros impulsores del cultivo de café en Guatemala (Samper, HGCA, 1993; Poitevin, 1977; Casaus, 1992). Al subir al poder en 1893 el presidente José María Reina Barrios suprimió el trabajo forzado establecido en 1877, pero obligó a contribuir en el Batallón de Zapadores, trabajando en obras del Estado, a aquellos indígenas que no pagaran su liberación del servicio o demostraran tres meses de trabajo en una finca de café, azúcar, cacao o banano.",1,Describe despojo y trabajo forzado sobre comunidades indígenas afectadas; no testimonios directos de víctimas.,1,1,1,0,0,0,"[la (non)reconocimiento, discriminación, exclusión (social), marginalización, desigualdad, violencia histórica, violencia estructural, vulnerabilidad, resistencia, lucha, movilización (comunitaria)]",0,0,0,0,0,0,[],Acumulación por desposesión,"Ciudadanía aparece por la supresión del derecho comunal a la tierra, leyes de vagancia y trabajo forzoso que institucionalizan exclusión, marginalización y desigualdad. Sufrimiento se evidencia como violencia estructural e histórica del despojo y la coerción laboral. Capacidad de acción emerge en resistencias indígenas: incendios, levantamientos y organización comunitaria."
REMHI Report - Nunca Mas.pdf,2784,"Militarización de los campesinos Los gobiernos liberales se sirvieron de la experiencia colonial en la práctica de imponer a los campesinos la formación de milicias. Igual que en la Colonia, les preocupaba la existencia de grupos de población dispersos en regiones alejadas de la capital. Además, para asegurar la fuerza de trabajo se requería de un poder descentralizado, coercitivo y eficaz. Por ello, la representación de la autoridad política del gobierno central fue una de las principales tareas que se asignó a los finqueros, a quienes se les investió no sólo de autoridad civil y policial, sino incluso de autoridad militar É (Castellanos, 1997). Las milicias de reserva estaban formadas por reclutas de entre 15 y 50 años. En las fincas, los propietarios o sus representantes debían pasar lista todos los domingos. Los trabajadores estaban obligados a integrar I escuadras subordinadas al patrón como si éste fuera su jefe militar. La militarización de las plantaciones incluía la penalización con trabajos forzados para la creación de la infraestructura cafetalera. Un mes de trabajo en la temible Compañía de Zapadores significaba soportar malos tratos y muchas veces implicaba la muerte. Las mujeres y los niños debían hacerse cargo de los campos de cultivo en ausencia de los hombres movilizados en los trabajos. ,r0  Muchos, desesperados por la prolongación de tantas penalidades, huían.",1,"Se describen campesinos y trabajadores sometidos a coerción, trabajos forzados y muertes; no hay testimonios directos.",0.5,1,0.5,0,0,0,"[responsabilidades del Estado, marginalización, desigualdad, exclusión (social), vulnerabilidad, violencia estructural, violencia histórica, violencia cotidiana, resistencia (cotidiana), sobreviviente]",0,0,0,0,0,0,[],Militarización del trabajo y explotación patronal,"El texto muestra violencia estructural e histórica: milicias forzadas, trabajos forzados, malos tratos y muertes, que generan vulnerabilidad. Hay exclusión y marginalización al delegar autoridad estatal en finqueros. La agencia aparece como resistencia cotidiana al huir. El marco adicional subraya el control coercitivo del trabajo por actores patronales-estatales."
REMHI Report - Nunca Mas.pdf,2785,"El ascenso de los nuevos grupos económicos no estuvo libre de fricciones. En 1898 se produjo un levantamiento para impedir la reelección de Reina Barrios, que fue promovido por los caficultores de occidente y acaudillado por los jefes políticos de San Marcos y El Quiché. Como represalia, al fracasar la conjura, fueron ejecutados públicamente los dos empresarios más destacados de Quetzaltenango, Juan Aparicio y Sinforoso Aguilar, por orden de Manuel Estrada Cabrera, ministro de Gobernación. Al ser asesinado Reina Barrios, Estrada Cabrera asumió la Presidencia (1898-1920) y transformó al Partido Liberal de una elite de profesionales y funcionarios, en una organización que descansó en los círculos liberales de las clases medias. Durante el período de Estrada Cabrera se consolidaron los agroexportadores de café, entre ellos los Herrera, los Klee, los Alejos, los Falla y los Cofiño; los industriales, como los Castillo, los Novella y los Herrera; y los financieros, como los Aguirre, los Saravia, los Castillo y los Matheu Sinibaldi. En 1901 el gobierno firmó un convenio con la UFCO para la explotación de banano. La concesión se extendió en 1904 para la construcción del ferrocarril Puerto Barrios-El Rancho-ciudad de Guatemala, e incluyó 1,500 caballerías de tierra y la exención de impuestos de exportación por 35 arios. Hacia 1920 los Estados Unidos cubrían el 70% de las importaciones guatemaltecas y controlaban el 80% de las exportaciones. En ese período continuaron las rebeliones indígenas. En 1905 se produjo el levantamiento de Totonicapán. Al mismo tiempo, las asociaciones artesanales y obreras fueron creciendo. La Revolución Mexicana (1910-17) tuvo un fuerte impacto en este movimiento. Ya para 1919 existían 36 nuevas asociaciones obreras y artesanales. En 1920 se produjo una conspiración de finqueros y comerciantes desplazados del poder desde 1871. Manuel Cobos Batres emergió como líder de la protesta, junto con el obispo José Piñol y Batres. Un año antes se habían fundado la Liga Obrera, dirigida por Silverio Ortiz, y el Partido Unionista, que reclamaba un régimen parlamentario, la reforma del sistema monetario y la integración centroamericana. En el movimiento de protesta de 1920 surgieron milicias obreras y se creó una situación de insurrección que cobró 1,700 vidas. Estrada Cabrera fue derrocado y llegó al gobierno Carlos Herrera Luna (1920-21), azucarero y banquero. Herrera reconoció algunos avances en materia de cooperativismo y derechos individuales, pero restringió las protestas mediante el Reglamento de Manifestaciones. En esa época destacó por su beligerancia la Unión Ferrocarrilera de Guatemala. Con el gobierno de Herrera se introdujo el cultivo del cardamomo en Alta Verapaz. En 1920 se creó la Asociación General de Agricultores (AGA), promovida por la familia Aycinena Arrivillaga. Un año después se formó la Cámara de Comercio. En ese entonces llegaron al país familias como los Gutiérrez, los Botrán y los Canella que salían de un México convulso. En 1921 un triunvirato encabezado por el general José María Orellana (1921-26) derrocó a Herrera. Orellana emprendió la renegociación con la Empresa Eléctrica Bond & Share; también creó el quetzal como moneda, en paridad con el dólar, lo que representó una devaluación de hecho en beneficio de los cafetaleros. En 1924 la UFCO firmó un contrato de arrendamiento de todas las tierras incultas en la cuenca del río Motagua, en una extensión de 100 kilómetros. En 1926 se fundó el Banco Central de Guatemala, como único emisor del quetzal. El gobierno abrió el Departamento Nacional de Trabajo y promovió algunas leyes de protección laboral, aunque en 1922 reprimió un levantamiento de quichés. En 1931 fue electo presidente Jorge Ubico Castañeda, jefe político de Verapaz y vinculado a familias muy influyentes como los Castañeda, los Urruela, los Herrera, los Dorión, los Klee y los Saravia. Ubico, al igual que Estrada Cabrera, ejerció un largo gobierno autocrático. A principios de los años 30 Guatemala sufrió los efectos de la depresión económica internacional. Aunque Ubico no podía continuar devaluando la moneda, se ganó el apoyo de los cafetaleros manteniendo el orden social en el campo mediante un programa de obras públicas forzadas. En 1934 el gobernante canceló las deudas por habilitaciones' buscando favorecer así a los empresarios menos competitivos en su lucha por obtener mano de obra, y enfrentar las presiones producidas por el excesivo endeudamiento de los trabajadores y la grave crisis fiscal. Eso permitió a una minoría indígena dedicarse a la actividad comercial desplazándose por todo el país. Estos indígenas rompieron con el patrón cultural de los zahorines6 y entraron a un movimiento de conversión religiosa que facilitó la penetración de la Iglesia católica y las iglesias protestantes en el altiplano a partir de las décadas de 1930 y 1940 (Falla, 1980).",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2786,"Ubico sustituyó a los alcaldes ladinos por intendentes nombrados por él y mantuvo a los alcaldes auxiliares indígenas. Trasladó a la Dirección General de Policía el recién creado Departamento de Trabajo, que dependía del Ministerio de Economía, y se valió del Ejército para llevar a cabo su política. La fuerza armada coaccionó a los campesinos para construir caminos y tender los hilos del telégrafo por todo el territorio nacional. Además, el gobernante persiguió brutalmente a sus opositores. En 1934 descubrió una conspiración en su contra y diezmó a quienes la promovían. Él hizo famosa la ley fuga. Sin embargo, en junio de 1944, en medio de protestas populares, tuvo que entregar el poder a un triunvirato militar presidido por el general Federico Ponce Vaides, quien gobernó 108 días.",1," Menciona campesinos coaccionados y opositores perseguidos y diezmados por el régimen, describiendo afectaciones directas a personas.",0.5,1,1,0,0,0,"[inclusión en el estado democrático, exclusión (social), marginalización, violencia estructural, violencia histórica, vulnerabilidad, protesta, movilización (comunitaria), resistencia, actor(as) de cambio]",0,0,0,0,0,0,[],Autoritarismo y represión estatal,"El relato muestra centralización autoritaria, militarización de la gestión y uso de coacción y violencia letal contra opositores y campesinos, configurando un marco de orden público que legitima la persecución de la disidencia.

Razonamiento (máx. 200 palabras):
Sufrimiento es fuerte porque se describe coacción laboral de campesinos, persecución brutal de opositores, la ley fuga y el “diezmó” de conspiradores, evidenciando violencia estatal, vulnerabilidad y violencia histórica/estructural. Capacidad de acción es fuerte ya que las protestas populares de junio de 1944 forzaron la salida de Ubico, mostrando movilización comunitaria, protesta y efecto de cambio político. Ciudadanía está indirectamente presente: la sustitución de alcaldes por intendentes designados, el mantenimiento de alcaldes auxiliares indígenas en un esquema subordinado y el uso del Ejército para política interna revelan erosión de la inclusión democrática, marginalización y exclusión de sectores populares. No hay elementos de reconciliación, culpabilización de la víctima ni de sentimientos “inaceptables”."
REMHI Report - Nunca Mas.pdf,2787,"Los comisionados militares El presidente Ubico creó, mediante acuerdo ministerial del 9 de julio de 1938, la figura de los comisionados militares como representantes locales del Ejército. Los comisionados llenaron vacíos que seguían dejando la falta de administración civil en el campo. Sus funciones eran ad honorem y se ejercían sin plazos, incluían los reclutamientos para el servicio militar, la captura de delincuentes, citaciones y llamamientos. El poder de negociar en las comunidades quiénes debían prestar el servicio militar y quiénes no, les dio desde el principio una gran influencia a los comisionados. Ese rol daría un giro dramático más adelante, con el inicio del conflicto armado, sobre todo en el oriente del país.",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2788,"Ponce continuó el régimen de terror político del ubiquismo y ordenó el asesinato del director de El Imparcial, Alejandro Córdova, único candidato oponente a la Presidencia. Por otro lado, los conflictos interétnicos se exacerbaron. Las disputas locales entre los indígenas y los ladinos de Patzicía, Chimaltenango, alentadas por las promesas de Ponce de otorgar tierras a los primeros, no tardaron en trasladarse al escenario político central, y desembocaron en una masacre de cakchiqueles tras su levantamiento contra los ladinos (quienes registraron entre 16 y 19 muertos). Las víctimas indígenas provocadas por la intervención del Ejército el 21 de octubre de 1944 sumaron más de 40, pero en los siguientes días se desató una cacería de indios en la que participaron grupos paramilitares ladinos de Zaragoza, que cobró entre 400 y 600 víctimas.'",1,"Describe asesinatos, masacres y cifra de víctimas indígenas, sin testimonios directos de víctimas en el segmento.",0.5,1,0.5,0,0.5,0,"[discriminación, exclusión (social), desigualdad, violencia histórica, violencia estructural, violencia continua, vulnerabilidad, resistencia, protesta, movilización (comunitaria)]",0,0,0,0,0,0,[],Racismo y violencia étnica,"Masacres, cacería y cifras de muertos subrayan sufrimiento extremo y violencia continua y estructural. El conflicto interétnico, la promesa de tierras y la intervención estatal evidencian discriminación y exclusión. El levantamiento indígena muestra agencia colectiva. La secuencia levantamiento-masacre sugiere un subtexto de culpabilización de la víctima."
REMHI Report - Nunca Mas.pdf,2789,"El 20 de octubre de 1944, enfrentado a una conspiración de líderes políticos y militares y un levantamiento popular en la capital, finalmente cayó el gobierno de Ponce Vaides como símbolo del ubiquismo y se clausuró otro ciclo en la historia de Guatemala.",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2790,"2. La revolución de octubre Durante el período de la Revolución de Octubre (1944-54) se produjo el ascenso de la clase media (militares, profesionales, comerciantes, artesanos) a la administración del Estado y las instituciones políticas. El nuevo régimen se basó en un sistema participativo para apoyar las reformas del Estado (derecho al voto, autonomía municipal); se generó una mayor burocracia estatal y el acceso de los intelectuales a las decisiones de poder.' Fueron registrados 30 partidos políticos, entre ellos el Frente Unido de Partidos Arevalistas, que promovió la Constitución de 1945. El presidente Juan José Arévalo (1945-51) defendió un modelo liberal de intervención estatal, una interpretación del New Deal del presidente estadounidense Franklin D. Roosevelt, que él definió como socialismo espiritual para distinguirlo del socialismo materialista de los marxistas. Su programa económico favoreció a la pequeña industria y permitió la creación del pequeño propietario agrícola. También promovió el cultivo del algodón y la ganadería extensiva, que sólo podían desarrollarse de manera rentable en grandes extensiones de tierra y con el uso de un nuevo tipo de asalariado agrícola. Además, el sector comercial creció, alentado por los altos precios de los productos de exportación y la ampliación de la capacidad de compra interna. En 1945 se emitió la Ley de Titulación Supletoria para favorecer a los pequeños agricultores, pero fue utilizada para extender las grandes propiedades. En 1946 se aprobó la Ley de Seguridad Social; ese mismo año se inició la reforma bancaria y monetaria, y se creó el Banco de Guatemala como entidad pública descentralizada y autónoma. Las organizaciones de empresarios y trabajadores crecieron en este período. En 1948 fue reconocida legalmente la Confederación General de Trabajadores de Guatemala (CGTG), bajo la dirección de Víctor Manuel Gutiérrez, que llegó a aglutinar a unos 90,000 miembros. A la vez, la Confederación Nacional Campesina de Guatemala (CNCG), encabezada por Leonardo Castillo Flores, se fue expandiendo hacia el interior del país. Para 1949 ya se había reconocido la personería jurídica de 92 sindicatos.",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2791,"Pronto, sin embargo, el gobierno de Arévalo comenzó a sufrir las conspiraciones de grupos conservadores. El coronel Francisco Javier Arana, junto con Jacobo Árbenz, se perfilaban como los líderes para reemplazar a Arévalo en 1951. Pero Arana planificó acelerar el proceso. En julio de 1949, con el respaldo de algunos finqueros, le presentó a Arévalo un ultimátum demandando que rindiera el poder al Ejército y que cumpliera el resto de su período como fachada civil para un régimen militar. El presidente solicitó tiempo, y con Árbenz y algunos oficiales leales trataron de arrestar a Arana. Capturado solo, Arana se resistió y fue muerto en un tiroteo. Cuando las noticias llegaron a la capital, los aranistas se rebelaron, pero los sindicatos y unidades del Ejército leales al gobierno sofocaron el levantamiento. De todos modos, al final del período de gobierno, la tensión política fue creciendo.' El coronel Jacobo Árbenz ganó las elecciones de 1950 postulado por el Frente Popular Libertador (FPL), representante de las clases medias.' Árbenz comenzó a estudiar el problema agrario. El Censo Agropecuario de 1950 mostraba que el 99.1% de las fincas eran minifundios que sólo ocupaban el 14% de las tierras, mientras el 0.1% ocupaba el 41% de la superficie censada; el 40% de las fincas eran propiedad de 23 familias, 54 fincas disponían del 19% de la tierra y cerca de 250,000 campesinos carecían de ella. Árbenz, igual que Arévalo, intentó incorporar al sector empresarial a la solución de ese problema. En 1951 creó una comisión de tres empresarios para estudiar la situación de las fincas nacionales. En 1952 el Congreso aprobó el Decreto 900 o Ley de Reforma Agraria, que ordenaba la expropiación de fincas no cultivadas y su entrega a los campesinos a través de los Comités Agrarios Locales. Los finqueros expropiados recibían una paga en bonos del Estado a 25 arios plazo, con una tasa de interés anual del 3%. Durante los 18 meses de vigencia de la Reforma Agraria fueron beneficiadas 100,000 familias campesinas; el valor de las expropiaciones alcanzó los US$8.5 millones. También afectaron 101 fincas nacionales. Durante la aplicación de la Ley de Reforma Agraria se produjeron abusos por parte de los beneficiarios. Innecesariamente fueron invadidas 30 fincas que podían haberse obtenido sin demoras mediante procesos legales. En algunas regiones de oriente, la CNCG aplicó la Ley de Arrendamientos sólo en provecho de sus asociados. Pero también se desató una ola de violencia en el campo provocada por los finqueros. Ante esta la situación, el gobierno advirtió que los terratenientes que se opongan a la ley de reforma agraria por métodos violentos o subversivos serán expropiados en forma total, sin tomar en cuenta las limitaciones y la indemnización prevista por la ley. La AGA encabezó la oposición a la reforma agraria, destacando en esa lucha los Aycinena Arrivillaga. La oposición política anticomunista, que estaba organizada desde el gobierno de Arévalo, comenzó a desarrollarse con más fuerza. El 19 de marzo de 1952 se produjo la rebelión de Salamá, en la que participaron Juan Córdoba Cerna y el Comité de Estudiantes Universitarios Anticomunistas, dirigido por Mario Sandoval Alarcón. Los propietarios, además, organizaron Comités de Defensa de la Tierra y Uniones Cívicas, los que emprendieron acciones de asesinatos contra líderes agrarios, a pesar de que la aplicación de la reforma agraria había beneficiado a los prósperos comerciantes de Retalhuleu, Escuintla y Coatepeque.",1,Se describen asesinatos de líderes agrarios y violencia en el campo; campesinos aparecen como afectados.,1,1,0.5,0,0,0,"[desigualdad, inclusión en el estado democrático, obligaciones del Estado, violencia estructural, violencia histórica, violencia continua, movilización (comunitaria), lucha, líder]",0,0,0,0,0,0,[],Conflicto de clases y reforma agraria,"La ciudadanía aparece por la Ley de Reforma Agraria como mecanismo estatal de inclusión frente a una profunda desigualdad en la tenencia de la tierra. El sufrimiento es claro por la ola de violencia y asesinatos de líderes agrarios, además de la violencia estructural histórica. Hay capacidad de acción mediante sindicatos, comités agrarios y movilización campesina, aun con tensiones y abusos documentados."
REMHI Report - Nunca Mas.pdf,2792,"Decreto El 900 en _an MartínJilotepeque En San Martín Jilotepeque fueron afectas las fincas La Merced, Canajal de Medina, Rosario Canajal y Los Magueyes; estas dos últimas - eran las típicas fincas de mozos. Los campesinos, a cambio del derecho de cultivar en esas fincas, debían trabajar en otras de los mismos propietarios en la costa sur. Este sistema de fincas dormitorios se diseñó a inicios de siglo. Rosario Canajal fue comprada para servir como finca de mozos en r 1911 por Carlos Herrera Luna. En los libros de Registro de la Propiedad 5 Inmueble no aparecen inscripciones que se refieran a su afectación por el Decreto 900, y los archivos que contenían la información concerniente a la ; aplicación de la reforma agraria fueron destruidos, por tanto, la '15 reconstrucción de esos hechos sólo puede basarse en las fuentes de la",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2793,"E-  tradición oral.*-0,51-555-5~4 ; Las fincas de mozos propiedad de los Herrera se extendieron en una franja que va de San Juan Sacatepéquez hasta Joyabaj, El Quiché, y a otros municipios aún más lejanos como San Juan Cotzal. La reversión de la reforma agraria convirtió a San Martín en un foco de alta conflictividad social durante las siguientes tres décadas. A pesar de los esfuerzos de inversión en infraestructura de servicios tras el terremoto de 1976, el problema central del control de la tierra y el reconocimiento del poder indígena quedaron sin resolverse, y sólo se comenzaron a abordar por lo I menos hasta después del estallido del conflicto armado en esa región (1980 y 1981).",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2794,"La participación del gobierno de los Estados Unidos resultó fundamental a partir del Decreto 900. La UFCO presentó un recurso de inconstitucionalidad contra la Reforma Agraria, y el gobierno al desconfiar de los magistrados destituyó a la Corte, creando un grave problema de institucionalidad para el propio régimen. En 1953 Dwight Eisenhower fue electo presidente de los Estados Unidos; John Foster Dulles fue nombrado Secretario de Estado, y Joseph McCarthy llegó al Senado. Por otro lado, la Agencia Central de Inteligencia (CIA) ganó mucha influencia después de una operación exitosa que derrocó al régimen iraní. El elemento clave para la política hacia Guatemala fue el embajador estadounidense John Peurifoy, quien llegó al país en ese mismo año, y en su primera entrevista con el presidente Arbenz le exigió que expulsara del gobierno a todos los comunistas."" Los representantes del sector empresarial y de los grupos anticomunistas no tardaron en unirse a la cruzada contra el gobierno. La Cámara de Comercio e Industria participó en una campaña internacional contra el régimen. En octubre se inició la Operación Éxito de la CIA; en noviembre el empresario José Luis Arenas se presentó a la embajada de los Estados Unidos ofreciendo al PUA como fuerza política para derrocar a Árbenz. El 24 de diciembre se firmó el Plan de Tegucigalpa que unificó al Movimiento de Liberación Nacional. En mayo de 1954, estando avanzado el plan de la conspiración, los Estados Unidos firmaron tratados de ayuda militar con Honduras y Nicaragua, países desde los que se preparaba la intervención militar contra Guatemala.",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2795,"Cronología de la Operación Exito de la CIA 25 Marzo 1952 La estación de la CIA en la Ciudad de México empieza a recibir informes semanales de Carlos Castillo Armas. 16 Junio 1952 El oficial de la CIA encargado del caso arriba a Guatemala. 17 Junio 1952 Árbenz decreta la Ley de Reforma Agraria. 10 Julio 1952 Allen Dulles, director de la CIA, se reúne con Thomas Mann, asistente para Asuntos Interamericanos del Departamento de Estado, y le solicita aprobación para llevar a cabo los planes de derrocamiento a Árbenz. 18 Agosto 1952 El director de la CIA da su aprobación a la Operación Éxito. 5 Febrero 1953 El Congreso de Guatemala señala que la Corte Suprema ignora la ley, que se muestra inútil y manifiesta su incapacidad para administrar la justicia, después de que ésta amparó contra la torna de tierras.",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2796,"25 Febrero 1953 El gobierno confisca 94,700 hectáreas de tierras de la UFCO. 29 Marzo 1953 Levantamiento de Salamá. Campañas represivas contra los anticomunistas. 12 Agosto 1953 El Consejo de Seguridad Nacional de los Estados Unidos autoriza la acción encubierta contra Guatemala. 11 Septiembre 1953 Un asesor de K. C. King, jefe de la División del Hemisferio Occidental de la CIA, presenta el Plan General de Acción para la Operación Éxito. 9 Noviembre 1953 José Manuel Fortuny vuela a Praga a negociar la compra de armas. 9 Diciembre 1953 Allen Dulles aprueba el Plan General de Acción y designa US$3 millones. 25 Enero 1954 El gobierno de Guatemala empieza arrestos masivos de sospechosos de ser subversivos. 29 Enero 1954 El gobierno de Guatemala revela detalles sustanciales de la Operación Éxito. 19 Febrero 1954 Empieza la operación Washtub, un plan para dejar armas soviéticas falsas escondidas en Nicaragua. 24 Febrero 1954 El gobierno confisca 70,013 hectáreas de las tierras de la UFCO. 1, 4 y 5 Marzo 1954 Se abre la reunión de la OEA en Caracas. Dulles habla en la reunión de Caracas. El canciller Guillermo Toriello rechaza los cargos de los Estados Unidos. La OEA vota 17 a 1 condenando el comunismo en Guatemala. El secretario de Estado, John Foster Dulles, está informado de la Operación Éxito. El programa de la CIA de entrenamiento paramilitar gradúa a 37 guatemaltecos en acciones de sabotaje. El secretario asistente de Estado, Henry Holland, impresionado por errores de seguridad, demanda una revisión de alto nivel de la Operación Éxito. Los vuelos secretos son suspendidos, mientras se da la revisión del proyecto. El programa de entrenamiento paramilitar gradúa a otros 30 elementos. Se inicia la operación Sherwood con la emisión de La Voz de la Liberación. El programa de entrenamiento paramilitar gradúa a elementos en comunicaciones. SS Alfhem arriba a Puerto Barrios con un cargamento de armas checas. 20, 21 y 25 Mayo 1954Fracasan intentos de asalto del tren cargado de armas checas y otros atentados. La Voz de la Liberación suspende sus transmisiones hasta junio. Nicaragua rompe relaciones diplomáticas con Guatemala.",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2797,13 Marzo 1954 21 Marzo 1954,0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2798,10 Abril 1954 6 Abril 1954,0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2799,20 Abril 1954 1 Mayo 1954,0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,2800,14 Mayo 1954 15 Mayo 1954,0,0,,,,,,,,,,,,,,,,
