filename,segment_id,segment,victim_presence,reasoning_victim_presence,narrative_frame_citizenship_passive,narrative_frame_suffering_passive,narrative_frame_agency_passive,narrative_frame_reconciliation_passive,narrative_frame_victimblaming_passive,narrative_frame_angerhatred_passive,narrative_frame_passive_dimensions,narrative_frame_citizenship_active,narrative_frame_suffering_active,narrative_frame_agency_active,narrative_frame_reconciliation_active,narrative_frame_victimblaming_active,narrative_frame_angerhatred_active,narrative_frame_active_dimensions,narrative_frame_additional,reasoning_narrative_frame
Actoras Report - Tejidos que lleva el alma.pdf,1476,"Los relatos antes transcritos también revelan el papel que ha jugado la mi rada de su madre en el refuerzo de su identidad sujetada. Doña Beatriz fue violada por el ejército ante los ojos de su madre. Por lo tanto, los consejos que recibe de ella están mediatizados por el hecho de que fue testiga de su “adulterio”. Todos están dirigidos a asegurar que Doña Beatriz no pierda su esposo después de lo que pasó. “Mi mamá me dijo que si él toma trago y esté de goma no lo abandonés, hacéle atol. No dejás que se va a morir, fá cil te quedas viuda. Y como yo por mi enojo, no le hago nada y ella, así me dijo, me regaña...si me regaña” (CH1­250506).",3,Habla de la víctima de violación y la propia Doña Beatriz testimonia en primera persona con cita directa.,0.5,1,0,0,1,0,"[discriminación, desigualdad, vulnerabilidad, violencia estructural]",0,0.5,0.5,0,1,1,"[vulnerabilidad, resistencia (cotidiana), ira]",honor y vergüenza sexual,"Se destaca el sufrimiento por la violación estatal (vulnerabilidad, violencia estructural). Hay culpabilización: la madre alude a “adulterio” y la reprende, responsabilizándola por mantener al esposo. La víctima expresa ira, sentimiento a menudo desautorizado. Emerge el marco de honor y vergüenza sexual que regula su conducta y reputación."
Actoras Report - Tejidos que lleva el alma.pdf,1477,"La dimensión que toman estos consejos da la pauta del peso que ha te nido la mirada de la madre en su vida desde la violación sexual; un peso que normalmente solamente niñas dan a sus madres. Cualquier mujer adulta tomaría consejos de madres como tales, reconociendo la experiencia y sabiduría de las mismas, pero decidiendo al fin y al cabo en función de lo que le parece más adecuado. En cambio doña Beatriz vive los consejos de su madre como mandatos, evidenciando cómo la violación sexual aumentó su grado de sujeción. Pone todos sus esfuerzos en seguirlos y respetarlos de mostrándole que, a pesar de la violación, sigue siendo una buena esposa y a la vez una buena hija.",1," Describe a doña Beatriz, sobreviviente de violación sexual; no habla ella, es narración en tercera persona.",0,1,0,0,0,0,"[vulnerabilidad, violencia continua, violencia estructural, víctima(s) pasiva(s)]",0,0,0,0,0,0,[],"

Patriarcado y estigma de honor sexual","

El pasaje describe cómo la violación incrementa la sujeción de doña Beatriz y la obliga a cumplir mandatos familiares para demostrar ser buena esposa e hija. Esto refleja vulnerabilidad, violencia continua y estructural, sin agencia ni reconciliación, ni culpabilización explícita o emociones “inaceptables” manifiestas."
Actoras Report - Tejidos que lleva el alma.pdf,1478,"Paralelamente a este refuerzo de la sujeción en el ámbito privado, do ña Beatriz fue desarrollando capacidades de lidereza en su comunidad después de la guerra. Su actuar en el ámbito público fue incrementando en la misma medida que la sordera de su marido y su alcoholismo le hacía cada vez más difícil trabajar y participar en el comité de desarrollo de su comunidad. Las necesidades económicas después de la guerra fueron las que primero la obligaron a hacer gestiones con comités y con empresas en lu gar de su marido.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,1479,"Para levantarnos nuevamente de las cosas, si él se quedó sin azadón, sin ma chete, sin tierra, sin siquiera un poquito de maíz, nada ¿con qué vamos a levantar otra vez? digo yo. Así participo. Hacemos trámites en empresas, can celamos un lado, tocamos otro lado para comprar abono para hacer el tra­ bajo de nuevamente, para que recupere él su material así con poquito se gana 30 quetzales, 25 quetzales gana él y un día tiene trabajo un día no. ¡Qué va a alcanzar a él para dar estudio a sus hijos! (CH1­250506)",2,"La persona afectada narra en primera persona pérdidas, precariedad laboral y dificultades para sostener a su familia.",0,0,0,0,0,0,[],0.5,1,1,0,0,0,"[exclusión (social), marginalización, desigualdad, vulnerabilidad, necesidad de apoyo, violencia estructural, violencia cotidiana, resiliencia, resistencia (cotidiana)]",Despojo y empobrecimiento,"Relato de pérdida de tierra, herramientas y maíz; ingresos mínimos e intermitentes y búsqueda de insumos para reemprender el trabajo. La precariedad impide costear la educación de los hijos, mostrando una espiral de despojo material y empobrecimiento que estructura la experiencia de la violencia y sus secuelas cotidianas."
Actoras Report - Tejidos que lleva el alma.pdf,1480,"Al participar en diferentes reuniones fue reconocida como “una mujer que participa”, una lidereza. De esta cuenta, fue elegida por las mujeres de su propia comunidad para participar en el cocodes, en el momento que el al calde decidió organizarlos tal y como lo establecía la ley. Se involucró en el espacio público para desarrollar a su comunidad haciendo gestiones en coviAl6 o en el Fondo de Desarrollo Indígena de Guatemala (fodigUA), pa ra mejorar carreteras o construir casas. La participación en su comunidad res pondía a la extensión de su identidad de ser­para­otros en el ámbito públi­ co. A cambio de sus servicios para la comunidad, recibía reconocimiento so cial, lo cual es siempre fuente de satisfacción y autoridad personal. Sin em bargo, ésta se veía limitada por las características del mundo público don de las mujeres participan en condiciones de subordinación con respecto a los hombres. De hecho, doña Beatriz decidió no seguir por las dificultades que implica estar participando en un espacio exclusivamente masculino, don de los ritmos y horarios están fijados en función de las posibilidades de los hombres y no de las condiciones de vida de las mujeres con niños, con un trabajo doméstico que les espera, y dificultades de movilización.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,1481,"Se organizó el cocode, pero algunos sólo se comprometieron y no cum­ plieron. No participaron en reunión. Hay algunos tienen nenes yo es toy yendo en la iglesia y la reunión empieza hasta las ocho de la noche. Va saliendo uno a las diez, diez y media, por allí sale. Yo también luche, lu ché... casi nueve meses con ellos. Como la gente ya no como no cumplió, ya no llega y la gente también no apoya, no aportan, por eso se reorganizo el cocode. Allí me zafé yo porque yo solo mujer estoy con ellos...” (CH1­250506)",2,Declaración en primera persona; la testigo narra su experiencia en el COCODE y su retiro por falta de apoyo.,0,0,0,0,0,0,[],0.5,0,1,0,0,0,"[inclusión en el estado democrático,marginalización,movilización (comunitaria),lucha,organizador]",Roles de género y carga de cuidados,"La testigo relata dificultades para participar por horarios nocturnos, cuidado de niños y compromiso religioso. Ser la única mujer en el COCODE sugiere brecha de género y exclusión. Este marco destaca cómo responsabilidades de cuidado y normas de género limitan la participación cívica tras la violencia."
Actoras Report - Tejidos que lleva el alma.pdf,1482,"El historial de su participación fuera de la casa dejó huellas en su identi­ dad que se fue reinterpretando a lo largo de la misma. Se han introducido innovaciones en su identidad, al ritmo de los nuevos recursos que encontraba en el ámbito público y aprovechaba para ella. Su identidad integró nuevos con tenidos, complejizándose y extendiendo sus límites al ámbito público. La participación en el ámbito público le permitió desarrollarse a sí misma, te ner “nuevas ideas” y conocer sus derechos. Fue perdiendo el miedo a hablar y la vergüenza. A través de capacitaciones, desarrolló nuevos conocimientos sobre las plantas medicinales, lo cual le permitió ser un re­ ferente en su comunidad. Creó un huerto sembrando plantas en su casa. Al rededor de este huerto, creó un espacio propio donde pudo dedicarse a lo que le gusta. Así, la participación en el ámbito público, le ha permitido crear espacios de crecimiento personal, la ha nutrido, retroalimentado y for­ talecido capacidades. Los momentos que está fuera de su casa representan es pacios de libertad, donde se puede olvidar de su tristeza y de la violencia que vive. Son momentos de escape. Además, explica cómo las enseñanzas de algunas reuniones le permitieron defenderse frente a la violencia de su ma rido. Ya no la aguanta con la cabeza agachada. Le dio herramientas para cuestionar la actitud de su esposo....",1,Se habla de una víctima de violencia doméstica y su empoderamiento; no aparece su voz directa.,0.5,1,1,0,0,0.5,"[titular(es) de derechos, sujeto(s) de derechos, vulnerabilidad, violencia continua, violencia cotidiana, reclamación de los derechos humanos, resistencia (cotidiana), resiliencia, movilización (comunitaria), protagonista, líder, actor(as) de cambio, verguenza]",0,0,0,0,0,0,[],Empoderamiento y autonomía personal,"Se enfatiza la agencia: participación pública, formación, liderazgo comunitario y defensa de derechos. El sufrimiento persiste por la violencia de pareja y tristeza, con referencia a vergüenza superada. El marco adicional de empoderamiento/autonomía capta el proceso de crecimiento personal y creación de espacios propios que transforman su vida cotidiana."
Actoras Report - Tejidos que lleva el alma.pdf,1483,"Gracias a Dios que yo por varias reuniones me han valorizado de la fuerza o del valor siento yo. Porque yo antes nada puedo hablar en un gru po, o en dos tres gentes, como que siento yo que se ríen atrás de mí, co mo que siento yo no es bueno lo que digo. Pero como varias reuniones allí pues, poco agarré el valor, así ya pude defender un poco delante de él también, ya puedo reclamar un poco las cosas, las cosas que no debería ha cer así. Aunque me maltrate pero yo otro día le digo unas palabras. No como primero, puro el gato agachado adelante el chucho. Así lo hacía tam bién.Pero como, conforme el tiempo también, allí ya, ya tiene valor uno de reclamar que no”. (CH1­2707006) ... pero no para ponerle un fin. Doña Beatriz no pudo transformar los re cursos a los que tuvo acceso en el ámbito público en poderes, en decisiones que le permitan vivir mejor y más feliz. Su participación en los espacios de ser vicio a la comunidad no le ha proporcionado nuevos referentes que le per mitieran reelaborar la experiencia de la violación, romper con la culpa y valorizarse como mujer. Al igual que las viudas q’eqchi’es, Doña Beatriz for ma parte de las que están convocadas cada vez más a actuar como “ciudadanas”, con responsabilidades locales, pero con derechos limitados y poderes todavía menores tanto en el ámbito público como en el privado con relación a los hombres (Lagarde, 2000:48). Las organizaciones de desarro­ llo o de derechos humanos les hablan de los derechos que tienen, pero no crean procesos que les permitirían valorarse como mujeres y sentirse me recedoras de éstos. Por lo tanto, aún conociendo sus derechos, no se sien ten con poder para transformar su posición, en particular en el espacio pri vado. Es precisamente en este espacio que se valida o se deslegitima la po sibilidad de construir poderes por las propias mujeres. Si las mujeres han sido violadas, se refuerzan contenidos de culpabilidad y sumisión genérica y permanece un sentido de autoexclusión de cualquier legitimación social que imposibilita sentir el derecho a ejercer sus derechos.",3, Incluye testimonio directo y descripción de mujeres víctimas: viudas q’eqchi’es y sobrevivientes de violación.,1,1,0.5,0,0,0,"[titular(es) de derechos, sujeto(s) de derechos, la (non)reconocimiento, discriminación, exclusión (social), marginalización, desigualdad, vulnerabilidad, violencia estructural, necesidad de apoyo, movilización (comunitaria)]",0,1,1,0,0,0,"[vulnerabilidad, violencia cotidiana, necesidad de apoyo, grupo(s) de apoyo mutuo, resistencia (cotidiana), resiliencia, resistencia]",Empoderamiento limitado por normas patriarcales,"Ciudadanía: se nombra a las mujeres como ciudadanas con derechos limitados, no reconocimiento y desigualdad. Sufrimiento: violación, maltrato y vulnerabilidad como violencia estructural. Capacidad de acción: en la voz testimonial aparecen apoyo mutuo, resiliencia y resistencia cotidiana que permiten reclamar y defenderse, aunque con techos de poder persistentes."
Actoras Report - Tejidos que lleva el alma.pdf,1484,"Doña Beatriz quedó atrapada en estas contradicciones identitarias gene­ radas a partir de la violación sexual: entre saber que fue a la fuerza, pero sen tirse infiel; colocarse en un papel de servidumbre en el ámbito privado y asumir un papel de lidereza en el ámbito público, teniendo que transmitir una imagen de mujer fuerte. Allí radica la escisión vital en la que vive. De allí, el sentimiento de profunda tristeza que emana de sus historias.",1, Habla sobre la víctima Doña Beatriz y efectos de la violencia sexual; no es su voz directa.,0,1,1,0,0.5,0.5,"[vulnerabilidad, víctima(s) inocente(s), violencia estructural, resiliencia, líder]",0,0,0,0,0,0,[],Trauma y estigmatización sexual,"El pasaje muestra efectos psicosociales de la violación: fractura identitaria, vergüenza internalizada y exigencia de mostrarse fuerte; simultáneamente emerge agencia mediante liderazgo público pese a la servidumbre privada, evidenciando estigma y control social de género."
Actoras Report - Tejidos que lleva el alma.pdf,1485,"Las historias que desarrollamos a continuación dan cuenta de cómo la ruptura de la guerra y de la violación sexual en particular, construyeran el pun to de partida para un cambio significativo en sus vidas.",1,"Habla de personas afectadas por la guerra y violación sexual, sus vidas cambiaron; no testimonios directos.",0,1,0.5,0.5,0,0,"[violencia histórica, vulnerabilidad, resiliencia, orientación al futuro]",0,0,0,0,0,0,[],Transformación biográfica,"El texto presenta la guerra y la violación sexual como ruptura que produce daño y vulnerabilidad, señal de sufrimiento. A la vez, el “punto de partida” sugiere resiliencia y agencia hacia cambios vitales, con orientación al futuro. No hay referencias a ciudadanía, culpabilización ni sentimientos inaceptables."
Actoras Report - Tejidos que lleva el alma.pdf,1486,"Para sobrevivir, doña María y doña Carolina de Chimaltenango, así como doña Julia y Carmela de Huehuetenango, transformaron los recursos que su vida había dejado en su camino en poderes personales, lo cual les per mitió compensar los efectos de la violación sexual, con un proceso de autovaloración. En este proceso, se deshicieron de algunos contenidos opre­ sivos de su identidad y desarrollaron su capacidad de tomar decisiones, cons­ truyendo así una individualidad propia, base de su condición de sujeta.",1,El segmento describe a mujeres sobrevivientes que enfrentaron violación sexual y su proceso de recuperación; no incluye testimonios directos.,0.5,0.5,1,0,0,0,"[sujeto(s) de derechos, violencia estructural, resiliencia, sobreviviente, resistencia (cotidiana), protagonista]",0,0,0,0,0,0,[],empoderamiento y sanación psicosocial,"Predomina Capacidad de acción: las mujeres transforman recursos en poderes personales, desarrollan decisión y construyen individualidad, mostrando resiliencia y sobrevivencia. Ciudadanía aparece indirectamente al afirmarse como sujetas. Sufrimiento está presente por la violación sexual cuyos efectos buscan compensar, enmarcada en opresiones estructurales de género."
Actoras Report - Tejidos que lleva el alma.pdf,1487,La violación sexual que sufrió Carmela a los 19 años le vino a quitar el ma yor bien que tenía: la virginidad. Con ella le quitaron la posibilidad de ca sarse y a la vez de existir socialmente. La gente lo decía: “ya no servía”. Ya no podía pretender al futuro que cualquier joven de su comunidad an helaba: encontrar marido y tener una familia. Los efectos sociales de la vio lación sexual la condenaban a la desgracia y la tristeza: ser “una vieja sol tera” o ser sujetada a una relación violenta con un hombre al que tendría que agradecerle el favor de haberse casado con ella.,1,"Se describe la victimización de Carmela y sus consecuencias sociales, no hay testimonio directo de la víctima.",1,1,0,0,0,0,"[exclusión (social),marginalización,discriminación,desigualdad,la (non)reconocimiento,vulnerabilidad,violencia estructural]",0,0,0,0,0,0,[],honor y pureza sexual,"La violación se enmarca como pérdida de virginidad que destruye la reputación y la posibilidad de matrimonio, imponiendo estigma y control patriarcal sobre el cuerpo y el futuro de la víctima."
Actoras Report - Tejidos que lleva el alma.pdf,1488,"Frente a la imposibilidad de “ser”, según las normas culturales estable­ cidas y el destino elegido para ella, Carmela hubiera podido elegir aislarse del mundo como lo hizo Jesusa. Desaparecer y hacer olvidar su existencia de la comunidad. Sin embargo, desde niña, Carmela había luchado por exis tir ante los ojos de su madre y de su padre y demostrar que no “era mu da” como solían tacharla. Ella valía y podía. No estaba dispuesta a no exis tir. Su esfuerzo por demostrar que valía como persona se tradujo en un anhelo de superación muy grande y un deseo de ir a la escuela que Carme­ la concretizó después de haber sido violada. Para compensar el hecho de que no iba a poder casarse y huir de las humillaciones constantes a las que se confrontaba en la comunidad, decidió retomar su proyecto de vida de for marse y ser enfermera y dedicarse a ello. A pesar de que su madre le re pitiera constantemente que no tenía la capacidad de estudiar, y aún en con tra de su voluntad, salió de la comunidad a vivir en un convento donde le enseñaron a hablar, leer y escribir en español: el sueño desde que era ni ña. “Desde 15 años, yo quería salir y yo quería ir allá en Ixtahuacán en un convento con las religiosas. Yo lo conté a mi mamá: yo me voy a ir. No te vas, dijo mi mamá. No vas aprender. Usted nunca vas aprender. Yo me voy a ir, le dije a mi mamá” (HU6­190606).",3,"Relata la violación y humillaciones sufridas por Carmela, e incluye su testimonio en primera persona",0.5,1,1,0,0,0,"[la (non)reconocimiento, discriminación, exclusión (social), marginalización, vulnerabilidad, violencia cotidiana, violencia estructural, resistencia (cotidiana), resiliencia, sobreviviente, protagonista]",0.5,0.5,1,0,0,0,"[la (non)reconocimiento, exclusión (social), marginalización, vulnerabilidad, violencia cotidiana, resistencia (cotidiana), resiliencia, protagonista, sobreviviente]",Empoderamiento y superación personal mediante la educación,"Agencia sobresale: Carmela decide estudiar, salir de la comunidad y ser enfermera contra la prohibición materna. Sufrimiento: violación y humillaciones comunitarias; vulnerabilidad frente a normas patriarcales. Ciudadanía: exclusión social y no reconocimiento de su valor y capacidad. Marco adicional: empoderamiento personal mediante la educación como vía de emancipación."
Actoras Report - Tejidos que lleva el alma.pdf,1489,"También tuvo que trabajar, tomando conciencia de la importancia de ello para poder salir adelante y mantenerse sola. Desarrolló habilidades de co cinera que le sirvieron más adelante para pagar sus estudios de básico en Quet zaltenango. Actualmente estas habilidades siguen siendo reconocidas en la comunidad, que recurre a ella cuando se organizan fiestas en la aldea. A lo largo de este proceso de educación, Carmela ha demostrado una fuerza de voluntad extraordinaria para superarse, desarrollar sus conocimientos, y así poder hacerse valer por sí misma.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,1490,"Lo que me dolió es que yo no podía contestar cuando las monjas me ha­ blaban. Después me dijeron que usted vas a ir a clases y me inscribieron de no se qué grado. Me entraron allí con los niños. Y como esos niños son chi quitos, a mí me dio pena. Vaya que el profesor que estaba allí es un pro fesor bueno y les dijo a los niños y a las niñas: bueno ustedes tienen que respetar a su compañera porque ella ya es grande. Poco a poco fui apren diendo hablar en español y ya después aprendí. Ya no hay problemas y ya saqué sexto grado. Cuando terminé el sexto grado me mandaron en Ixta huacán hacer la comida de un padre que estuve cuatro años allí. Cuando salí de Ixtahuacán me fui dos años en La Democracia con las religiosas. Lo mis mo con ellas me quedé dos años. Allí entré en primero básico. Entré de 25 años a primero básico, como yo perdí un año y después entré otra vez como de 26 años a primero otra vez y después seguí, gané mis grados. (HU6­190606).",2," Testimonio en primera persona; la afectada narra su experiencia educativa y laboral, hablando de su propio proceso.",0,0,0,0,0,0,[],0.5,0.5,1,0,0,0.5,"[la (non)reconocimiento, exclusión (social), discriminación, vulnerabilidad, necesidad de apoyo, resiliencia, resistencia (cotidiana), protagonista, actor(as) de cambio, verguenza]",Educación como vía de integración y empoderamiento,"Aprender español y terminar grados como adulta muestra resiliencia y acción cotidiana; el apoyo docente mitiga exclusión y reconoce su dignidad; el dolor por no poder responder y la vergüenza inicial expresan vulnerabilidad. La educación posibilita integración social y fortalecimiento de agencia pese a barreras lingüísticas, etarias y contextuales."
Actoras Report - Tejidos que lleva el alma.pdf,1491,"A pesar de las grandes dificultades que encontró para empezar a apren­ der a los veinte años, logró terminar la primaria y sus estudios básicos. En contra de todas las adversidades de la vida, demostró que podía estudiar y ser lo que quería: enfermera. En efecto, está actualmente atendiendo la escuela de enfermería. El haber logrado sus objetivos, puestos por ella en función de sus intereses de desarrollo personal, y no en función de lo que el mundo había previsto para ella, le ha permitido consolidar poco a poco su autovaloración. Demostrarse a sí misma que sí puede y que sí vale, es profundamente reparador, en particular en el caso de Carmela, que provie ne de una familia donde vivió la desvalorización desde niña y en una comu­ nidad que la rechaza “por no valer nada”. Además, le permite afianzar ca da día más la seguridad y la confianza de que no necesita casarse para po der vivir y existir. Su lucha por formarse y superarse desembocó en un pro ceso de potenciación personal donde fue ubicando su valor fuera del marco preestablecido. Ha construido fuentes de valoración propia y auto­ re feridas incorporando sus experiencias y sus logros en una nueva visión del mundo, donde ella podía tener un lugar por sí misma. De esta manera, ha ido integrando en su historia personal la posibilidad de ser, sin que se le derrumbe el mundo por no ser madresposa. Sus expectativas y sus metas en la vida no se han limitado a ello. Tenía otro proyecto para sí misma.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,1492,"Asumirse soltera implica valerse por sí misma, tener la capacidad de defenderse sola frente a las diferentes agresiones que el mundo patriarcal, racista y clasista pone en el camino de una mujer maya, joven y pobre que intenta salir adelante, y encontrar vías para mejorar sus condiciones de vida. El camino que recorrió desde que decidió salir sola de su casa y de su comunidad, ir a estudiar y trabajar a la vez para poder pagar sus es tudios, no fue fácil. La experiencia fue dolorosa pero salió fortalecida de la misma. Al encontrar los recursos en su gran fuerza de voluntad para su perarlos y seguir adelante, reforzó su sentido de la dignidad, y fortaleció sus capacidades de defensa contra la explotación, el racismo y los ataques se xuales de los hombres.",1," Describe a una mujer maya sufriendo agresiones, racismo y explotación; se habla de la víctima en tercera persona, no testimonio.",1,1,1,0,0,0,"[discriminación, exclusión (social), marginalización, desigualdad, vulnerabilidad, violencia estructural, violencia cotidiana, resiliencia, resistencia (cotidiana), sobreviviente, protagonista]",0,0,0,0,0,0,[],Interseccionalidad,"Predominan: Capacidad de acción (defensa propia, resiliencia, seguir adelante), Sufrimiento (experiencia dolorosa, agresiones y ataques sexuales, violencia estructural), y Ciudadanía (discriminación y marginalización interseccional). Marco adicional: Interseccionalidad, por la confluencia de patriarcado, racismo y clasismo que condiciona riesgos y oportunidades."
Actoras Report - Tejidos que lleva el alma.pdf,1493,"Al enfrentar la discriminación por ser mujer en su deseo de valerse por sí misma y las múltiples humillaciones y acosos sexuales a los que ha es tado sometida por los hombres, ha ido desarrollando una conciencia muy clara de la condición de subordinación de las mujeres. De allí empezó a ha cer una lectura de por qué no había tenido las mismas oportunidades que sus hermanos para ir a la escuela o tener un terreno donde poder cons truir su casa: sus padres valoran más a los varones que a las mujeres. El ejemplo siguiente ilustra el desprecio que su madre les transmite a sus hi jas, aunque sean las únicas que realmente la hayan cuidado desde que la vio laron durante la guerra.",1,Se relata victimización por violación y acoso; la víctima no habla directamente en el segmento.,1,1,0.5,0,0,0,"[discriminación, exclusión (social), desigualdad, la (non)reconocimiento, vulnerabilidad, violencia cotidiana, violencia histórica, violencia estructural, necesidad de apoyo, resiliencia, resistencia (cotidiana)]",0,0,0,0,0,0,[],"Patriarcado y desigualdad de género, violencia sexual y trauma intergeneracional, cuidados y roles de género","El texto muestra ciudadanía vulnerada por discriminación e inequidad de género, sufrimiento por acoso y violación en contexto histórico y estructural, y cierta agencia vía resiliencia y deseo de autonomía. Además, destaca marcos de patriarcado, trauma intergeneracional y trabajo de cuidados ejercido por las hijas."
Actoras Report - Tejidos que lleva el alma.pdf,1494,"Cuando mi mamá se enferma somos nosotros que cuidamos de ella, pero ella no piensa nada en nosotras. Sólo menciona a varones, en cambio a no­ sotras, no se recuerda o como que no existimos. Nosotros cuidamos de ella y a la hora valora más a los hombres, pero los hombres no están cuidando a ella (HU6­121006). ...Nos dice ella, ¡ojalá que salgan, que se vayan!...siento que mi mamá aprecia más a los varones. (HU6­270906)",2, Víctimas hablan en primera persona sobre cuidar a su madre y sufrir discriminación de género frente a varones.,0,0,0,0,0,0,"[discriminación,la (non)reconocimiento,desigualdad,exclusión (social),violencia cotidiana,violencia estructural,vulnerabilidad,resiliencia]",1,0.5,0.5,0,0,0,"[discriminación,la (non)reconocimiento,desigualdad,exclusión (social),violencia cotidiana,violencia estructural,vulnerabilidad,resiliencia]",Patriarcado y roles de cuidado,"Se evidencia discriminación y no reconocimiento de las hijas (Ciudadanía). Esto produce sufrimiento ligado a violencia cotidiana y estructural. Aun así, continúan cuidando, expresando resiliencia (Capacidad de acción). El testimonio también refleja un marco patriarcal que devalúa el trabajo de cuidados e invisibiliza a las mujeres."
Actoras Report - Tejidos que lleva el alma.pdf,1495,Pudo poner un nombre al dolor que sentía porque su padre no la quiso man dar a la escuela y explicar la injusticia que sentía en el trato desigual que se daba entre los hermanos y hermanas: discriminación.,1, Describe a mujer que sufre discriminación educativa y trato desigual; el texto habla explícitamente de víctima.,1,1,0.5,0,0,0,"[discriminación,desigualdad,exclusión (social),vulnerabilidad,violencia estructural,resiliencia]",0,0,0,0,0,0,[],Patriarcado y discriminación de género,"La experiencia se sitúa en relaciones patriarcales que niegan educación a las niñas y privilegian a los varones, reproduciendo desigualdad estructural y control masculino. La discriminación intrafamiliar expresa un orden de género opresivo que causa dolor y limita oportunidades y ciudadanía plena."
Actoras Report - Tejidos que lleva el alma.pdf,1496,"Tengo un dolor aquí ­señalaba el corazón­. Lo que me duele es que no me mandaron a la escuela. Mi papá no quiso. Usted niña no va a poder es tudiar porque usted sos una niña muda. Usted sólo va a ir a pastorear dijo. (...) Somos dos que no nos pusieron a estudiar porque somos mujeres. Y los hom bres sí, a ellos los mandaron a la escuela pero a nosotras no.Entonces mi papá dijo: ¿qué van a hacer ustedes en la escuela, acaso a estudiar van a ir? sólo se van a juntar con los hombres...",2, Testimonio en primera persona de una mujer sobre discriminación educativa y dolor.,0,0,0,0,0,0,[],1,1,0,0,0,0,"[discriminación, exclusión (social), desigualdad, la (non)reconocimiento, marginalización, vulnerabilidad, violencia estructural, violencia cotidiana]","Patriarcado/machismo, desigualdad educativa, capacitismo","El testimonio describe discriminación y exclusión educativa por género, evidenciando desigualdad y no reconocimiento de capacidades: fuerte Ciudadanía. El dolor y afectación, junto con la violencia estructural y cotidiana del patriarcado, sostienen Sufrimiento. No hay indicios de organización o resistencia: Capacidad de acción ausente. Reconciliación, culpabilización y sentimientos inaceptables ausentes."
Actoras Report - Tejidos que lleva el alma.pdf,1497,"Esta conciencia de injusticia apeló a la necesidad de cambiar su situación y empezar a negociar con su madre y su padre las mismas oportunidades y derechos que sus hermanos. Así, pidió a su padre que le heredara un pedazo de terreno donde pudiera construir su casa. “¿Por qué ustedes nadie están preocupando para hacer una casa de nosotros y qué van hacer ustedes y dón de nos vamos a quedar nosotras? Aunque no tenemos esposos, pero así tie ne que hacer”. (HU6­270906)",2, Contiene testimonio en primera persona de una mujer reclamando derechos; no se nombra explícitamente a las víctimas.,0,0,0,0,0,0,[],1,0.5,1,0,0,0,"[titular(es) de derechos, sujeto(s) de derechos, la (non)reconocimiento, discriminación, desigualdad, vulnerabilidad, violencia estructural, reclamación de los derechos humanos, resistencia (cotidiana), resiliencia, protagonista]",Género/Patriarcado,"El testimonio denuncia la preferencia por los hijos varones y la dependencia conyugal, y reclama herencia y vivienda para mujeres solteras. Enmarca la experiencia en normas patriarcales y desigualdad de género, y muestra negociación intrafamiliar como táctica para transformar jerarquías y obtener derechos y autonomía."
